input	zero_digits	digit_order	cube	period	operation	length	sha256	ngram	ioc
forward	2	reverse	ZOMBIES	91	decrypt	921	d4e613f24c640925f23c8e921efa74b6f0dc21d5637afaadbd9dace567a9020e	-13.239535255931418	0.036999008639002975
forward	2	reverse	ZOMBIES	91	encrypt	921	df9687ceb41acba8b18315a302f700e1f31808455b03e7b30c275b305d912629	-13.242147342285229	0.03688807062266912
forward	2	reverse	ZOMBIES	92	decrypt	921	40bfafebe65961d3632d187fbfaa360c6705a247b3405b5418d869115f0bcb2f	-13.241442955395334	0.03668271727328518
forward	2	reverse	ZOMBIES	92	encrypt	921	14536310975ffbf10102e19bd410e0961a0f6c8277b4141536acd5691c8ae7b8	-13.245463815528936	0.036970684039087945
forward	2	reverse	ZOMBIES	93	decrypt	921	0761da85ecfe98c90601754403b7a4e30c33725c36c19c3abe68db21a0e31b8d	-13.248075901882748	0.037109946655336824
forward	2	reverse	ZOMBIES	93	encrypt	921	52e61c215917da5804cfbc0fd4493d64fd6b380da1aab2f95dcc9438d7beafa8	-13.242147342285229	0.03709814473870557
forward	2	reverse	ZOMBIES	94	decrypt	921	aee838ef4dfb3db372b4e3441b1abe76dc0044303c4ef76b37735a85fe9c568e	-13.240239642821315	0.037390832271160836
forward	2	reverse	ZOMBIES	94	encrypt	921	686e6dd9bac57dcef730b0aca43eb20b7c403d52187ffb2ab772e5610ff5ffcb	-13.236218782687711	0.037076901288769296
forward	2	reverse	ZOMBIES	95	decrypt	921	b74d36e47dd291b1217079d6b63c2d7720894525a5d27ec8315d930ec7f77e25	-13.242147342285229	0.037183118538450646
forward	2	reverse	ZOMBIES	95	encrypt	921	c50df07871864094f78c8cebd7bbe1489e6dd3f3e721abc9a6e47d8c9b0cccfd	-13.236923169577608	0.03683142142283907
forward	2	reverse	ZOMBIES	96	decrypt	921	15607b03efbb4059955197340c9abc39ad10fc608c882c9f28f79833f6cb85dc	-13.228128211736285	0.037487607987537176
forward	2	reverse	ZOMBIES	96	encrypt	921	805ef894eec403e7894dcf8cc51ad146f65e9ae17ab444561e567ccfc6506746	-13.24475942863904	0.03709814473870557
forward	2	reverse	ZOMBIES	97	decrypt	921	ac38209460de41acee8e83325710da8c824129604985e580ef661c110b581a48	-13.232149071869888	0.03712646933862059
forward	2	reverse	ZOMBIES	97	encrypt	921	bba8fcbcd8aac14ff1c746979510328790a718f0c2ed009be4ebe6a8e5196b4c	-13.241442955395334	0.03685738563942784
forward	2	reverse	ZOMBIES	98	decrypt	921	d52b5a916147f57e991623a466978518e435d296e74028b98ee9af0637153f7c	-13.241817054243315	0.036937638672520416
forward	2	reverse	ZOMBIES	98	encrypt	921	5e323865c75c2fcebf60519b44fa3beee7480ae4df6531e66cbb79c4f26f5c8e	-13.238830869041523	0.03719964122173441
forward	2	reverse	ZOMBIES	99	decrypt	921	63d00ee4b607d936419316fee0166878a37b9194bbcbc2879d27dfe3099c6808	-13.240239642821315	0.03725393003823821
forward	2	reverse	ZOMBIES	99	encrypt	921	ecd7972c5c6f897a4cd458cda36af0b2f043719d2a1a963ed8b8d1681ce81421	-13.239535255931418	0.03709814473870557
forward	2	reverse	ZOMBIES	100	decrypt	921	fe5c0f506618728c3c4f8bd3a2297457c1a478e405c867eb4b4494ba1a7f5084	-13.24475942863904	0.036947080205825426
forward	2	reverse	ZOMBIES	100	encrypt	921	f533852c587b6680db4a9216c34dc1dcd78cd4d0d32a39a5d8b526c74f93ae0c	-13.241442955395334	0.037416796487749614
forward	2	reverse	ZOMBIES	full	decrypt	921	d400ba2d532d2f2b0a64ae3d7d879465d3bc945dc0b2c42cc6d327208b0de448	-13.235090142239251	0.03684558372279658
forward	2	reverse	ZOMBIES	full	encrypt	921	e294de96506e188ff8459da6a52382662f01024d976ebb4acda1ca206d1b490c	-13.242147342285229	0.03709814473870557
reverse	0	forward	standard	1	decrypt	919	8386cc86046bce461035a8160aa13c815f63743669a3541807381c2fa09c369f	-13.239199099507843	0.03699199423452128
reverse	0	forward	standard	1	encrypt	919	8386cc86046bce461035a8160aa13c815f63743669a3541807381c2fa09c369f	-13.239199099507843	0.03699199423452128
reverse	0	forward	standard	2	decrypt	919	d1b26199949dc4e15475a80d8bd275b45abf071dbefd780d785a38f5a8d5a332	-13.25068798823656	0.0363922137589167
reverse	0	forward	standard	2	encrypt	919	493ad35035ef6c0fccecfbcc77dc9a5343192301eab9a5e68889c72d074f0e1a	-13.23498125064181	0.03675018550522615
reverse	0	forward	standard	3	decrypt	919	2adba65a379a7ffd5c4bbd4f0746cd0f87461d61f7f82f08d5d200f85ed2387b	-13.242128694586645	0.03718401881366741
reverse	0	forward	standard	3	encrypt	919	2adba65a379a7ffd5c4bbd4f0746cd0f87461d61f7f82f08d5d200f85ed2387b	-13.242128694586645	0.03718401881366741
reverse	0	forward	standard	4	decrypt	919	4ac6683fd05884235a6f3a71fcc14326b81f8ed0b1daadd70b0c2b6c8525c1a4	-13.248070198637434	0.036501264754481164
reverse	0	forward	standard	4	encrypt	919	5ec675612400700bbd659bcb02b12970936e76def9d714db87f75d88d9746102	-13.248070198637434	0.03711763994680208
reverse	0	forward	standard	5	decrypt	919	d08441f52dbebd648f5d076f8aecec11251e7e7ace640657969e99cd4516b084	-13.23260072932647	0.03689716728185652
reverse	0	forward	standard	5	encrypt	919	d1a94aad145d234a321228d60ebff409644f892d08401a4fd62ee5116d5f0c97	-13.23096893344726	0.03670751337652701
reverse	0	forward	standard	6	decrypt	919	04fe4a0d1937cd2748c4e30f678c58528c360e8732fee13a9294ab9ba304f07b	-13.25068798823656	0.03693983941055566
reverse	0	forward	standard	6	encrypt	919	3467d8bab8653988f032ee7f8ff0fea5b0da70c4b8afe84ec1c26f79b0ad040a	-13.248070198637434	0.03718401881366741
reverse	0	forward	standard	7	decrypt	919	e02212e6574e814268581576e4b63e5ae95439c3007353531164953e87275e4b	-13.229820506608691	0.036856865826974
reverse	0	forward	standard	7	encrypt	919	3210296d0bb09e971d9b556790cea6d59d92dddbcedff4fe6f85cbd41038deb4	-13.242834619439185	0.036949322105822135
reverse	0	forward	standard	8	decrypt	919	203d2151bf6f3d2ce5580bbf900a5cc1ce542e06d267611d36eca853357a5f37	-13.24021682984006	0.03705600242756999
reverse	0	forward	standard	8	encrypt	919	d0efc45c10cbcf09ab5988474810216fc95c95afe13e388d2d62f40bfe2bca92	-13.242834619439185	0.03693983941055566
reverse	0	forward	standard	9	decrypt	919	a36e8621d84b6dca7ac796758eace1b9841b464d604169fa68bdb3a2c4dcfc98	-13.242128694586647	0.0366814359645442
reverse	0	forward	standard	9	encrypt	919	8a156a4543977a82ab7a0472abec8997c5a2e789059f812a09785182d5e6b7a7	-13.248070198637434	0.03718401881366741
reverse	0	forward	standard	10	decrypt	919	485b8a515e6b4087eb8a8521b253c7750e175fe6acd69d671d97a9a764419eb5	-13.244321304309393	0.0371958721827505
reverse	0	forward	standard	10	encrypt	919	63cb52529909160c9925326397eb0039f773f137e7b40931c02f98db3db41aac	-13.242128694586645	0.037051261079936754
reverse	0	forward	standard	11	decrypt	919	9ba10780a598017b243bf647c4f5011fea1e0e6cab67995b17359a08e4144a0f	-13.245452409038311	0.037274104418698925
reverse	0	forward	standard	11	encrypt	919	cdd1697364a21d75ddc21acd65bb7816b80b8ae4614945ca79ec82656aaaf58a	-13.242128694586647	0.03701333029887085
reverse	0	forward	standard	12	decrypt	919	177cb0392d07ac08c73e45ff9a32ce64feb473819677a3b9553b23809beaa42c	-13.23378219054797	0.03762496414355852
reverse	0	forward	standard	12	encrypt	919	5d3e6e421fba93bdef3d934973e239c633dbb31a156c89926e3199ee70126a76	-13.248070198637434	0.03716268274931784
reverse	0	forward	standard	13	decrypt	919	08e28fa6992f1c575e3450fc5fc145aaece21f100d9b375c69b810bc39619670	-13.238780501462434	0.037165053423134455
reverse	0	forward	standard	13	encrypt	919	1b6a4f053debd9f3c27f191c0cfe6834641d51828e9f9adb9d8660753b30c338	-13.245452409038311	0.037131863989701794
reverse	0	forward	standard	14	decrypt	919	24f6a184ede5d9beda9c80c52efe1ab3cb54d7a50896ba50623edd48389c5376	-13.244746484185772	0.03715082938023474
reverse	0	forward	standard	14	encrypt	919	611eef570963a36e19f171cd9abab1d17e016e71e088e6d16a0943080da568ed	-13.236187190535858	0.03737367271899692
reverse	0	forward	standard	15	decrypt	919	bc9f42b7caa51039015f66cfcd34b470aac5117ff023f5ebfd9f6f06eb07e442	-13.238804980134983	0.0374210861953293
reverse	0	forward	standard	15	encrypt	919	b02c37d570d1cd9648bc4c5381ff7199c5a60d49eb1300baab251c6c5d0c880e	-13.239085725111142	0.037212466899466834
reverse	0	forward	standard	16	decrypt	919	9880ab962c33059ddd0da823039c4269cfc55f4448e5b32fd12fac85605d832f	-13.245452409038311	0.03699199423452128
reverse	0	forward	standard	16	encrypt	919	95901333fb851b5ad6189535a04de1435b221720b2516a375123569c0c6ad74e	-13.248070198637434	0.037423456869145916
reverse	0	forward	standard	17	decrypt	919	4b8acadb642fa17c4281ec6167ee3e47c6f63604c511c592874cc41390de09d2	-13.243615379456855	0.03710341590390236
reverse	0	forward	standard	17	encrypt	919	a6ab0065a02f4857b8ff01614d3bea2dcee360e1f717bf82c2020b107df34342	-13.24545240903831	0.036856865826974
reverse	0	forward	standard	18	decrypt	919	54c5b6e11c1f5c82b3f99c417549dfb618123e54daa019a7db66901b8bc2f8ee	-13.242834619439183	0.03711052792535222
reverse	0	forward	standard	18	encrypt	919	0933f5583419610ed14933279e5402352b68aa3347878373db881dfb27386705	-13.248070198637434	0.03718401881366741
reverse	0	forward	standard	19	decrypt	919	50ff0b6964b50764c223865a0cf950958fea9d1efcb4acb699d1272e463d58d9	-13.240216829840058	0.03702992501558718
reverse	0	forward	standard	19	encrypt	919	2a5fa566ce1f31f622357103fad83c778b6efccbbeef6d0ed79a54aeb07f9984	-13.242834619439183	0.037233802963816405
reverse	0	forward	standard	20	decrypt	919	dbb6a5f7c68085639af5e8e27360b348c4f3405a9694187872f4dda749fe014b	-13.237599040240932	0.03660794507622902
reverse	0	forward	standard	20	encrypt	919	39266cde973025613ffa05f1e794a3f763ce9f72f8ba6585cb7b7b7ac94cb5db	-13.25068798823656	0.036894796608039904
reverse	0	forward	standard	21	decrypt	919	a9af50e961df1189a075e82628d9032808abaa4f2a3ab46cfe195646134e5819	-13.24545240903831	0.036799969655375145
reverse	0	forward	standard	21	encrypt	919	b413988fa7c4c6c5a936aeb74b4e9d46f70a93b3d8b4376e47de52b88495e67e	-13.25068798823656	0.03713660533733503
reverse	0	forward	standard	22	decrypt	919	9fed9d37d59e410713bbe3bcf65b0c24b4bbf7312b5c64439f198f1f04870067	-13.241398291061559	0.03712712264206856
reverse	0	forward	standard	22	encrypt	919	e9e8f30919d80a281a48716abaa62011e436df8cc9b19d5505390e219521fd86	-13.240216829840058	0.0371579414016846
reverse	0	forward	standard	23	decrypt	919	9712ee19243f850c49b9b3efd83146831862ceb7fc0ef35240e04767e9c2a3af	-13.233850145912893	0.03691850334620609
reverse	0	forward	standard	23	encrypt	919	bc646fbd4a255b76f7df986cce2eff81a6a7d8212141d659d4d8f2efd0612d65	-13.24545240903831	0.036847383131707524
reverse	0	forward	standard	24	decrypt	919	6f7684f87579fe41523536dd6035d57b6f18a8c01124b1e1900107af3952dc95	-13.242834619439185	0.03678337493865882
reverse	0	forward	standard	24	encrypt	919	688115d65dbef760fa4e46e6abe6cbafef24a3c0352a5cc35345885f01444379	-13.25068798823656	0.03716268274931784
reverse	0	forward	standard	25	decrypt	919	e9e72a2dc273e0b9bbc298482081160dc5d4b07bd4efcc2c7ae28e7a1b24e2c4	-13.237599040240932	0.03661979844531211
reverse	0	forward	standard	25	encrypt	919	b54e68d5ff4761b8cf0a0a9de7db74073cab29156584fb6b8435c6b01bcfd0ab	-13.24021682984006	0.03680234032919177
reverse	0	forward	standard	26	decrypt	919	a2bf16038165ed49dcf74170e012fac08feef748134c2f12a23523f2f3055c7b	-13.23951090498752	0.037700825705690326
reverse	0	forward	standard	26	encrypt	919	767c705274f2327320725734a19f438c83a3dfd530a1e99b38505c16ba6c1c71	-13.240216829840058	0.03676203887430925
reverse	0	forward	standard	27	decrypt	919	462b12239aa0da542344185f60901077d3f55766fd3fcd19dc38f9f7411cde42	-13.229820506608691	0.03665535855256139
reverse	0	forward	standard	27	encrypt	919	916c79d1753dab1b34f0be02bf7e69f8819ef43c119eb00dd15baa67915b78e7	-13.248070198637434	0.03718401881366741
reverse	0	forward	standard	28	decrypt	919	46f3eb128c05e04ad56639271f2872d1a75db61447386a14d7c94465127fc0b7	-13.23427532578927	0.036719366745610105
reverse	0	forward	standard	28	encrypt	919	08fa14a9491758e6e9c48e4e14d749376d758d95b55b58ca87613022d9e9be64	-13.242128694586647	0.03710104523008575
reverse	0	forward	standard	29	decrypt	919	ed2a79a5997a98786325501d20aad32da9beebc279a73f6ab7b228e3f8130bbf	-13.227169682626634	0.03703466636322042
reverse	0	forward	standard	29	encrypt	919	a030084a3eb25dceec3b5c933d06198faaf83026b3553843368a8dc852d67772	-13.242834619439185	0.0369825115392548
reverse	0	forward	standard	30	decrypt	919	8aa65468ec6ddc19691086879837e79367c65d7d7dfb60bfc70db4ae4738c307	-13.227908641862106	0.037598886731575715
reverse	0	forward	standard	30	encrypt	919	a868499b5b3c73f84838cba430ef1ef5d5e78d6cf42bb95ba28fed52bfe3af76	-13.243777812575509	0.03712238129443532
reverse	0	forward	standard	31	decrypt	919	4436b2e2422a04bd5ce1e987ea6884f942b1f7f826da100ef39dbb87ca7ad462	-13.24142276973411	0.03733100059029778
reverse	0	forward	standard	31	encrypt	919	ab1a149f86de8c1f25aa16c491de1296b825d61b21b9c8589e861213fc26950e	-13.242834619439185	0.036854495153157384
reverse	0	forward	standard	32	decrypt	919	e6a228404bbc9b8a0093b64a91925309e0776b93b1d315a66619809c2211c3c0	-13.239510904987519	0.03688294323895681
reverse	0	forward	standard	32	encrypt	919	a56addbbfe8d393d4b4c7c9fa137e101612722a4f66903a428e439a671e3e3f4	-13.240216829840058	0.03704651973230351
reverse	0	forward	standard	33	decrypt	919	7c71bd8b2c9b8b88ff2c3fa66934aaa5d0e1e59a66cca5e71c344f127de94fd1	-13.242128694586645	0.03740449147861297
reverse	0	forward	standard	33	encrypt	919	04b64400b39c32314875c958b99dbd33c7fbb4ad2ac8211957e5e1755246afa2	-13.248070198637434	0.03709630388245251
reverse	0	forward	standard	34	decrypt	919	79cfb6b56e0881c249d1eec54cab9da2483b470e90811121b6955510412c2780	-13.245452409038311	0.03706074377520323
reverse	0	forward	standard	34	encrypt	919	1b879431ad4825c26dddb4e4329c17cfaeb9301463d45d1c2f34bc28d0c69779	-13.24021682984006	0.03684264178407429
reverse	0	forward	standard	35	decrypt	919	dca0b40e9d8001580ec0745db2838a7f6cedb844b13b93e0fc88b8cd589ae6e1	-13.242834619439185	0.03706074377520323
reverse	0	forward	standard	35	encrypt	919	77b75b812b3c4aec0fe64815e5b16d1b5f03cfd180eecd3e458908c5b466dd3b	-13.25068798823656	0.0375088011265442
reverse	0	forward	standard	36	decrypt	919	fa599a5d0f2fa6f304284d829b51827b9ef6570766d0e9b66f9758fb120fa2e6	-13.248070198637434	0.03733100059029778
reverse	0	forward	standard	36	encrypt	919	eab82784a54eb7467da3bc60adb5cb0c02fea30d1bc5e158d14e0d986a24e3be	-13.24545240903831	0.03712238129443532
reverse	0	forward	standard	37	decrypt	919	05952ed344347b7af04c617240dbcb6288594f661620aa0dead8d298dc687f39	-13.25068798823656	0.03727884576633216
reverse	0	forward	standard	37	encrypt	919	589441d72c236d60aeaebe157dbbb1e646d29be67ca933b0442fe2d4bd518426	-13.242834619439185	0.03696117547490523
reverse	0	forward	standard	38	decrypt	919	a0c6b5c6be6be046f0689bd195f8b6b296a8f7b3b176a134906e8e65a8568144	-13.242128694586647	0.03725988037579921
reverse	0	forward	standard	38	encrypt	919	21edcec830277722cc2354720cf9271a25bee225f296fa17885e39ebf93aefa9	-13.25068798823656	0.03659609170714592
reverse	0	forward	standard	39	decrypt	919	375e6850e20a8c468570d7a98a74d26c9bf3b2f1574b9e6ad105b96fa7c5701e	-13.242834619439183	0.03687108986987372
reverse	0	forward	standard	39	encrypt	919	ec857f593fcbc006a2c2793427d55b18674e42b2df40f8af620396b2deb1f7c5	-13.244321304309393	0.03715082938023474
reverse	0	forward	standard	40	decrypt	919	6d7bf41192f5dda91745dcb4004eb46db938b29f591791f1c80910f3f65b4ca6	-13.245452409038311	0.03687108986987372
reverse	0	forward	standard	40	encrypt	919	00d0f5d294e20493fd4410b8b312a4641e208091f2f530343edb972b648daf9c	-13.24170351471027	0.03687820189132357
reverse	0	forward	standard	41	decrypt	919	9df4effbc160050659acfc1cc27dda2864268a14d4088a529e45526425269201	-13.229039746591019	0.037098674556269126
reverse	0	forward	standard	41	encrypt	919	eba85dd4c772c0ee04e0733208889245a68a630a45159e575b201af97ba0ee9c	-13.244746484185772	0.03688531391277343
reverse	0	forward	standard	42	decrypt	919	dbd0b1aa2d20bd73316811731d4a78f9c43784d57cf77cadca3a55b222a29d44	-13.232133072559105	0.037138976011151646
reverse	0	forward	standard	42	encrypt	919	bba55f202a9cb566a8310a993b000da12ac806cf474e9b2be75a569a418e188a	-13.248070198637434	0.03706785579665308
reverse	0	forward	standard	43	decrypt	919	7b7310bb904056d6ec42b094564e48d14bcb052791d81cce5be749fadb15159e	-13.244746484185772	0.036868719196057095
reverse	0	forward	standard	43	encrypt	919	52391f67a712dcad78f4ccc424d3cf8fd576f92d411e96612f3b5f86d8b1d2e1	-13.248070198637434	0.03697065817017171
reverse	0	forward	standard	44	decrypt	919	81efa476e10462fa00f7e48173f534fb98bb301d8b399b646e5a6ea88f495042	-13.242128694586647	0.03693983941055566
reverse	0	forward	standard	44	encrypt	919	64f612f2942cf3a17a1828a0b85ca4f8ab4c24a644a861ccaf54be0f7f9a67bf	-13.245452409038311	0.03651311812356426
reverse	0	forward	standard	45	decrypt	919	6a9a5688f75071fd7f09a57d47ca629a2a7a8864c84f3e58d6498ff4c0352ecd	-13.227513777095899	0.036937468736739046
reverse	0	forward	standard	45	encrypt	919	63afe2c041110c1f0ac7159e6a6da49b1241edbd2337c47e08e21cc9236136c6	-13.239510904987519	0.03712238129443532
reverse	0	forward	standard	46	decrypt	919	64fd832be7a6b97fbc44e78b5f385b3fd8ce8265ae76c83ac5802318e49a196e	-13.231657536190145	0.037077338491919555
reverse	0	forward	standard	46	encrypt	919	825f7b58b84f5f5a265cda9c4659db149e6e848bf963d1ab273cde638575692c	-13.245452409038311	0.036700401355077156
reverse	0	forward	standard	47	decrypt	919	752b705b60b46523e6de0bbd7e55c184a7a87b795fb1392ffe4175ba5b850d5e	-13.245452409038311	0.03680471100300838
reverse	0	forward	standard	47	encrypt	919	18754b50088d56435052eb2066ce462d94802bfdc66b8a9d9df6e4030bc53209	-13.2313265269953	0.03728595778778202
reverse	0	forward	standard	48	decrypt	919	18482331e2b49f8162f2900b2a6dbe1cf6a8222df2fb4c6fd3bab879316a10e8	-13.230245686485071	0.03698488221307142
reverse	0	forward	standard	48	encrypt	919	9d48cfdb2ef4b9dfe67d6010abf833d8b166712cb988b2dd1f38effb57d86193	-13.248070198637434	0.03716268274931784
reverse	0	forward	standard	49	decrypt	919	8845200a3f9e92c1b4d52859fab3f5034dd6c0574906154c6abfe9cee1d0b44b	-13.244746484185772	0.03758703336249262
reverse	0	forward	standard	49	encrypt	919	1720c3872bf8d112a1e1f8e1f91a794a4bd14cb6c7290d3c3be1d2c1fffc50ac	-13.242834619439185	0.03757517999340953
reverse	0	forward	standard	50	decrypt	919	85c038183974b3b5dcf37312e1b86627987e84bd0d42e6863c37d651565960e0	-13.238074576609895	0.036890055260406666
reverse	0	forward	standard	50	encrypt	919	722a386aad715f9ec471ce6690d92138d8a130604d0edf9ad35cb5802b8d2c38	-13.241703514710267	0.03674307348377629
reverse	0	forward	standard	51	decrypt	919	bedbdf0e3823582a4838eba0638a45f180fbcc1119463c956686d866207d6038	-13.232239534736603	0.03706785579665308
reverse	0	forward	standard	51	encrypt	919	090b584d818ba47ec7282f400301af116c91e699bfa013dbb0e5f844caa68191	-13.25068798823656	0.03718401881366741
reverse	0	forward	standard	52	decrypt	919	dc06ec2d6b8b2e2807bcd618b6ecc782f959daeee6dcb01a48ad39093a9d81f8	-13.242834619439185	0.036536824861730446
reverse	0	forward	standard	52	encrypt	919	86644ac66846d860f539f48dfc6a984becd72f040228b8932ab8e590ba5e8963	-13.239085725111144	0.0370702264704697
reverse	0	forward	standard	53	decrypt	919	691db2353fe536e729e4c78a2ab7319b1fc6d9ad99fcb6583e86bcb12067069d	-13.245452409038311	0.03702281299413732
reverse	0	forward	standard	53	encrypt	919	d5e4e56297e7adf719ea3927241fd67febd343126242d35db4f8791e6fb8af3c	-13.248070198637434	0.036849753805524146
reverse	0	forward	standard	54	decrypt	919	9f76b67531a2868d83e5cba9a5afdcf7dc90b7af4ac0e44d7aa299a5ef2ccbb3	-13.238542233377258	0.0369825115392548
reverse	0	forward	standard	54	encrypt	919	4f9974c2eabad55ce72ba1a96e37eddee550e1cc1e4c160b122862df24402037	-13.248070198637434	0.03718401881366741
reverse	0	forward	standard	55	decrypt	919	eeb421c41da2b3608ec2dad814f7421b23db1b65ccce017ae4793f941e1dc546	-13.240216829840058	0.03687820189132357
reverse	0	forward	standard	55	encrypt	919	9ccd979ca2a44ef18097e128ffc04b42f1a18b09379fa401cadccbdd9ef7e586	-13.239085725111144	0.03701095962505423
reverse	0	forward	standard	56	decrypt	919	48cd956c13dd62ed04ec80adf4d68b2bb0b219602ed92a5393cdf0ffc94537be	-13.23951090498752	0.036584238338062826
reverse	0	forward	standard	56	encrypt	919	17ce8271011e41ca8557a53f4ff2aa365c755744577dd07dfac2006307ffedf6	-13.24545240903831	0.03735944867609721
reverse	0	forward	standard	57	decrypt	919	1485d28310f23c22fa358a811d52af4f9489a4009dde07751ba186e50bbcebb8	-13.235924443778133	0.03679285763392529
reverse	0	forward	standard	57	encrypt	919	2ae69c1ccbd7bf44cdf4a44cb146fa48974a10b51b9bfd64d8cff93a5c5814ff	-13.248070198637434	0.03716268274931784
reverse	0	forward	standard	58	decrypt	919	c113bbd5f66e158f6df462279d9892a560b1f36ddead76815ae36b5a140ad8ca	-13.233569400936732	0.03712712264206856
reverse	0	forward	standard	58	encrypt	919	7945b7dd626e759655388a1dbfcbc2dc3d9471d9c653f58c57f88e1b3d5585ba	-13.248070198637434	0.03700621827742099
reverse	0	forward	standard	59	decrypt	919	774cfa35156507fc806d4af4ae45a0cbfabdfd1f615c737c9d17f1d88e27baea	-13.229039746591019	0.037449534281128724
reverse	0	forward	standard	59	encrypt	919	77d69afdde4571658d04e0e3c016a1600b4b5b97c53ae1047972fe7081ec7d63	-13.23646793551202	0.037700825705690326
reverse	0	forward	standard	60	decrypt	919	013c2c5115035d27260a07622ecdb9e0a68cdf5ddc7f7d12fa3daf07ecba16e4	-13.237836308524722	0.03655816092608002
reverse	0	forward	standard	60	encrypt	919	d86272b9f0b5a2bc6e3a4d2868a0d35d60d984f66d7c4b7bc16d40c9d17044fd	-13.248070198637434	0.03712238129443532
reverse	0	forward	standard	61	decrypt	919	5941ca69edcef2cf578fbbce8c887d73153f75f4c480212ea8106e92969e10b6	-13.244746484185773	0.03723617363763303
reverse	0	forward	standard	61	encrypt	919	efad4002e0c06bca6230956042695ca0480e5e77df5449ef54e80a1e2aa6c16e	-13.24545240903831	0.03702992501558718
reverse	0	forward	standard	62	decrypt	919	cf22914fc061cef0ae85c9601fe4cdae7d93275cfa502d0a606451e34ed24cbf	-13.248070198637434	0.03656053159989664
reverse	0	forward	standard	62	encrypt	919	a3c47565cdb7ffc441508879aebe42addeafa6f609a814527b4b9faa50ad4fba	-13.240216829840058	0.03701333029887085
reverse	0	forward	standard	63	decrypt	919	a4ed5b5da595d8a7103e6392d564a6cdb154f62980c189db71f44a505db82cd7	-13.224159747534063	0.03664587585729492
reverse	0	forward	standard	63	encrypt	919	2fdfae6413795795309ed8e010e417b278b1cfaf689d832eb2d460641352acd5	-13.25068798823656	0.03706785579665308
